drug1,pubchem_id1,drug2,pubchem_id2,cell,label
Fludarabine Base,3367,Emcyt (Pharmacia),54611422,BT549,0
Fludarabine Base,3367,allopurinol,135401907,BT549,0
5-Fluorouracil,3385,CHEMBL17639,1546,BT549,0
5-Fluorouracil,3385,"Azacytidine, 5-",1805,BT549,0
5-Fluorouracil,3385,altretamine,2123,BT549,0
5-Fluorouracil,3385,amifostine,2141,BT549,0
5-Fluorouracil,3385,anastrozole,2187,BT549,0
5-Fluorouracil,3385,busulfan,2478,BT549,0
5-Fluorouracil,3385,carmustine,2578,BT549,0
5-Fluorouracil,3385,celecoxib,2662,BT549,0
5-Fluorouracil,3385,chlorambucil,2708,BT549,0
5-Fluorouracil,3385,cyclophosphamide,2907,BT549,0
5-Fluorouracil,3385,Fludarabine Base,3367,BT549,0
5-Fluorouracil,3385,hydroxyurea,3657,BT549,0
5-Fluorouracil,3385,NSC256439,3685,BT549,1
5-Fluorouracil,3385,ifosfamide,3690,BT549,0
5-Fluorouracil,3385,letrozole,3902,BT549,0
5-Fluorouracil,3385,methoxsalen,4114,BT549,0
5-Fluorouracil,3385,mitotane,4211,BT549,0
5-Fluorouracil,3385,pipobroman,4842,BT549,0
5-Fluorouracil,3385,Imatinib,5291,BT549,0
5-Fluorouracil,3385,Vorinostat,5311,BT549,0
5-Fluorouracil,3385,temozolomide,5394,BT549,0
5-Fluorouracil,3385,thalidomide,5426,BT549,0
5-Fluorouracil,3385,thiotepa,5453,BT549,0
5-Fluorouracil,3385,mitomycin C,5746,BT549,1
5-Fluorouracil,3385,5-Fluoro-2'-deoxyuridine,5790,BT549,0
5-Fluorouracil,3385,55-86-7,5935,BT549,0
5-Fluorouracil,3385,Quinacrine hydrochloride,6239,BT549,1
5-Fluorouracil,3385,CYTARABINE HYDROCHLORIDE,6252,BT549,0
5-Fluorouracil,3385,Procarbazine hydrochloride,9703,BT549,0
5-Fluorouracil,3385,Zanosar,29327,BT549,0
5-Fluorouracil,3385,ADM hydrochloride,32874,BT549,1
5-Fluorouracil,3385,paclitaxel,36314,BT549,0
5-Fluorouracil,3385,Carboplatinum,38904,BT549,0
5-Fluorouracil,3385,Co-V,40926,BT549,0
5-Fluorouracil,3385,IMIQUIMOD,57469,BT549,0
5-Fluorouracil,3385,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
5-Fluorouracil,3385,Zoledronic acid,68740,BT549,0
5-Fluorouracil,3385,Bendamustine hydrochloride,77082,BT549,0
5-Fluorouracil,3385,7803-88-5,96312,BT549,0
5-Fluorouracil,3385,Fulvestrant,104741,BT549,0
5-Fluorouracil,3385,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
5-Fluorouracil,3385,5-Aminolevulinic acid hydrochloride,123608,BT549,0
5-Fluorouracil,3385,methotrexate,126941,BT549,0
5-Fluorouracil,3385,Pralatrexate,148121,BT549,0
5-Fluorouracil,3385,docetaxel,148124,BT549,0
5-Fluorouracil,3385,MITHRAMYCIN,163659,HS578T,1
5-Fluorouracil,3385,Erlotinib hydrochloride,176871,BT549,0
5-Fluorouracil,3385,Lapatinib,208908,BT549,0
5-Fluorouracil,3385,Sorafenib,216239,BT549,0
5-Fluorouracil,3385,Vinblastine sulfate,241902,BT549,0
5-Fluorouracil,3385,Vincristine sulfate,249332,BT549,0
5-Fluorouracil,3385,CHEMBL277800,354624,BT549,0
5-Fluorouracil,3385,122111-05-1,356653,BT549,0
5-Fluorouracil,3385,Bortezomib,387447,BT549,0
5-Fluorouracil,3385,158798-73-3,400633,BT549,0
5-Fluorouracil,3385,cis-Platin,441203,BT549,0
5-Fluorouracil,3385,Retinoic acid,444795,BT549,0
5-Fluorouracil,3385,NSC-127716,451668,BT549,0
5-Fluorouracil,3385,Antibiotic AD 32,454216,BT549,0
5-Fluorouracil,3385,actinomycin D,457193,HS578T,1
5-Fluorouracil,3385,Nilotinib,644241,BT549,0
5-Fluorouracil,3385,6-Mercaptopurine,667490,BT549,0
5-Fluorouracil,3385,6-Thioguanine,2723601,BT549,0
5-Fluorouracil,3385,Tamoxifen citrate,2733525,BT549,0
5-Fluorouracil,3385,Dasatinib,3062316,BT549,0
5-Fluorouracil,3385,Antibiotic AY 22989,5284616,BT549,1
5-Fluorouracil,3385,Sunitinib,5329102,BT549,0
5-Fluorouracil,3385,Romidepsin,5352062,BT549,1
5-Fluorouracil,3385,bleomycin,5360373,BT549,1
5-Fluorouracil,3385,NSC733504,6442177,BT549,1
5-Fluorouracil,3385,Ixabepilone,6445540,BT549,0
5-Fluorouracil,3385,Melphalan hydrochloride,9927978,BT549,0
5-Fluorouracil,3385,Crizotinib,11626560,BT549,0
5-Fluorouracil,3385,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
5-Fluorouracil,3385,Vemurafenib,42611257,BT549,0
5-Fluorouracil,3385,Emcyt (Pharmacia),54611422,BT549,0
5-Fluorouracil,3385,allopurinol,135401907,BT549,0
3'-Epi Gemcitabine (Gemcitabine Impurity),3461,AZD6738,54761306,KPL1,1
hydroxyurea,3657,amifostine,2141,BT549,0
hydroxyurea,3657,anastrozole,2187,BT549,0
hydroxyurea,3657,busulfan,2478,BT549,0
hydroxyurea,3657,carmustine,2578,BT549,0
hydroxyurea,3657,cyclophosphamide,2907,BT549,0
hydroxyurea,3657,NSC256439,3685,BT549,0
hydroxyurea,3657,ifosfamide,3690,BT549,0
hydroxyurea,3657,methoxsalen,4114,BT549,0
hydroxyurea,3657,mitotane,4211,BT549,0
hydroxyurea,3657,pipobroman,4842,BT549,1
hydroxyurea,3657,thalidomide,5426,BT549,0
hydroxyurea,3657,mitomycin C,5746,BT549,0
hydroxyurea,3657,55-86-7,5935,BT549,0
hydroxyurea,3657,Quinacrine hydrochloride,6239,BT549,0
hydroxyurea,3657,Procarbazine hydrochloride,9703,BT549,0
hydroxyurea,3657,Zanosar,29327,BT549,0
hydroxyurea,3657,ADM hydrochloride,32874,BT549,0
hydroxyurea,3657,Co-V,40926,BT549,1
hydroxyurea,3657,IMIQUIMOD,57469,BT549,0
hydroxyurea,3657,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
hydroxyurea,3657,Bendamustine hydrochloride,77082,BT549,0
hydroxyurea,3657,7803-88-5,96312,BT549,0
hydroxyurea,3657,Fulvestrant,104741,BT549,0
hydroxyurea,3657,5-Aminolevulinic acid hydrochloride,123608,BT549,1
hydroxyurea,3657,methotrexate,126941,HS578T,0
hydroxyurea,3657,Pralatrexate,148121,BT549,0
hydroxyurea,3657,Erlotinib hydrochloride,176871,BT549,1
hydroxyurea,3657,Sorafenib,216239,BT549,0
hydroxyurea,3657,Vinblastine sulfate,241902,BT549,1
hydroxyurea,3657,CHEMBL277800,354624,BT549,1
hydroxyurea,3657,122111-05-1,356653,BT549,0
hydroxyurea,3657,Bortezomib,387447,HS578T,0
hydroxyurea,3657,158798-73-3,400633,BT549,0
hydroxyurea,3657,cis-Platin,441203,BT549,0
hydroxyurea,3657,NSC-127716,451668,BT549,0
hydroxyurea,3657,Antibiotic AD 32,454216,BT549,0
hydroxyurea,3657,Nilotinib,644241,BT549,0
hydroxyurea,3657,6-Mercaptopurine,667490,BT549,0
hydroxyurea,3657,Antibiotic AY 22989,5284616,BT549,0
hydroxyurea,3657,bleomycin,5360373,BT549,0
hydroxyurea,3657,Ixabepilone,6445540,BT549,0
hydroxyurea,3657,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,1
hydroxyurea,3657,Emcyt (Pharmacia),54611422,BT549,0
hydroxyurea,3657,allopurinol,135401907,BT549,1
NSC256439,3685,ADM hydrochloride,32874,BT549,1
ifosfamide,3690,amifostine,2141,BT549,0
ifosfamide,3690,carmustine,2578,BT549,0
ifosfamide,3690,NSC256439,3685,BT549,0
ifosfamide,3690,ADM hydrochloride,32874,BT549,0
ifosfamide,3690,Co-V,40926,BT549,0
ifosfamide,3690,IMIQUIMOD,57469,BT549,1
ifosfamide,3690,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
ifosfamide,3690,Erlotinib hydrochloride,176871,BT549,0
ifosfamide,3690,Bortezomib,387447,MCF7,0
ifosfamide,3690,cis-Platin,441203,BT549,0
ifosfamide,3690,NSC-127716,451668,BT549,0
ifosfamide,3690,Ixabepilone,6445540,BT549,0
ifosfamide,3690,Emcyt (Pharmacia),54611422,BT549,0
letrozole,3902,CHEMBL17639,1546,BT549,0
letrozole,3902,"Azacytidine, 5-",1805,BT549,0
letrozole,3902,amifostine,2141,BT549,0
letrozole,3902,anastrozole,2187,BT549,1
letrozole,3902,busulfan,2478,BT549,1
letrozole,3902,carmustine,2578,BT549,0
letrozole,3902,celecoxib,2662,BT549,1
letrozole,3902,cyclophosphamide,2907,BT549,0
letrozole,3902,Fludarabine Base,3367,BT549,0
letrozole,3902,hydroxyurea,3657,BT549,1
letrozole,3902,NSC256439,3685,BT549,0
letrozole,3902,ifosfamide,3690,BT549,0
letrozole,3902,methoxsalen,4114,BT549,1
letrozole,3902,mitotane,4211,BT549,0
letrozole,3902,pipobroman,4842,BT549,1
letrozole,3902,Imatinib,5291,BT549,0
letrozole,3902,Vorinostat,5311,BT549,0
letrozole,3902,temozolomide,5394,BT549,0
letrozole,3902,thalidomide,5426,BT549,0
letrozole,3902,thiotepa,5453,BT549,0
letrozole,3902,mitomycin C,5746,BT549,0
letrozole,3902,5-Fluoro-2'-deoxyuridine,5790,BT549,0
letrozole,3902,Triethylenemelamine,5799,BT549,1
letrozole,3902,55-86-7,5935,BT549,1
letrozole,3902,Quinacrine hydrochloride,6239,BT549,0
letrozole,3902,CYTARABINE HYDROCHLORIDE,6252,BT549,0
letrozole,3902,Procarbazine hydrochloride,9703,BT549,0
letrozole,3902,Zanosar,29327,BT549,0
letrozole,3902,ADM hydrochloride,32874,BT549,0
letrozole,3902,paclitaxel,36314,BT549,0
letrozole,3902,Carboplatinum,38904,BT549,1
letrozole,3902,Co-V,40926,BT549,1
letrozole,3902,IMIQUIMOD,57469,BT549,0
letrozole,3902,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
letrozole,3902,Zoledronic acid,68740,BT549,0
letrozole,3902,Bendamustine hydrochloride,77082,BT549,1
letrozole,3902,7803-88-5,96312,BT549,0
letrozole,3902,Fulvestrant,104741,BT549,1
letrozole,3902,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
letrozole,3902,5-Aminolevulinic acid hydrochloride,123608,BT549,1
letrozole,3902,methotrexate,126941,BT549,1
letrozole,3902,Pralatrexate,148121,HS578T,0
letrozole,3902,docetaxel,148124,BT549,0
letrozole,3902,MITHRAMYCIN,163659,BT549,0
letrozole,3902,Erlotinib hydrochloride,176871,BT549,0
letrozole,3902,Lapatinib,208908,BT549,0
letrozole,3902,Sorafenib,216239,BT549,0
letrozole,3902,Vinblastine sulfate,241902,BT549,0
letrozole,3902,Vincristine sulfate,249332,BT549,0
letrozole,3902,CHEMBL277800,354624,BT549,0
letrozole,3902,122111-05-1,356653,BT549,0
letrozole,3902,Bortezomib,387447,BT549,0
letrozole,3902,158798-73-3,400633,BT549,0
letrozole,3902,cis-Platin,441203,BT549,0
letrozole,3902,Retinoic acid,444795,BT549,0
letrozole,3902,NSC-127716,451668,BT549,0
letrozole,3902,Antibiotic AD 32,454216,BT549,0
letrozole,3902,actinomycin D,457193,BT549,1
letrozole,3902,Nilotinib,644241,BT549,1
letrozole,3902,6-Mercaptopurine,667490,BT549,0
letrozole,3902,Tamoxifen citrate,2733525,BT549,0
letrozole,3902,Dasatinib,3062316,BT549,0
letrozole,3902,Antibiotic AY 22989,5284616,BT549,0
letrozole,3902,Sunitinib,5329102,BT549,0
letrozole,3902,Romidepsin,5352062,BT549,0
letrozole,3902,bleomycin,5360373,BT549,0
letrozole,3902,NSC733504,6442177,BT549,0
letrozole,3902,Ixabepilone,6445540,BT549,0
letrozole,3902,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
letrozole,3902,Emcyt (Pharmacia),54611422,BT549,1
letrozole,3902,allopurinol,135401907,BT549,1
lomustine,3950,CHEMBL17639,1546,BT549,0
lomustine,3950,"Azacytidine, 5-",1805,BT549,0
lomustine,3950,altretamine,2123,BT549,0
lomustine,3950,amifostine,2141,BT549,0
lomustine,3950,anastrozole,2187,BT549,1
lomustine,3950,busulfan,2478,BT549,0
lomustine,3950,carmustine,2578,BT549,0
lomustine,3950,celecoxib,2662,BT549,0
lomustine,3950,chlorambucil,2708,BT549,1
lomustine,3950,cyclophosphamide,2907,BT549,1
lomustine,3950,Fludarabine Base,3367,BT549,0
lomustine,3950,5-Fluorouracil,3385,BT549,1
lomustine,3950,hydroxyurea,3657,BT549,0
lomustine,3950,NSC256439,3685,BT549,0
lomustine,3950,ifosfamide,3690,BT549,0
lomustine,3950,letrozole,3902,BT549,1
lomustine,3950,methoxsalen,4114,BT549,0
lomustine,3950,mitotane,4211,BT549,0
lomustine,3950,pipobroman,4842,BT549,1
lomustine,3950,Imatinib,5291,BT549,0
lomustine,3950,Vorinostat,5311,BT549,1
lomustine,3950,temozolomide,5394,BT549,1
lomustine,3950,thalidomide,5426,BT549,0
lomustine,3950,thiotepa,5453,BT549,0
lomustine,3950,mitomycin C,5746,BT549,1
lomustine,3950,5-Fluoro-2'-deoxyuridine,5790,BT549,0
lomustine,3950,55-86-7,5935,BT549,0
lomustine,3950,Uramustine,6194,BT549,0
lomustine,3950,Quinacrine hydrochloride,6239,BT549,1
lomustine,3950,CYTARABINE HYDROCHLORIDE,6252,BT549,0
lomustine,3950,Procarbazine hydrochloride,9703,BT549,1
lomustine,3950,MEGESTROL ACETATE,11683,BT549,0
lomustine,3950,Zanosar,29327,BT549,0
lomustine,3950,ADM hydrochloride,32874,BT549,0
lomustine,3950,paclitaxel,36314,BT549,0
lomustine,3950,Carboplatinum,38904,BT549,0
lomustine,3950,Co-V,40926,BT549,0
lomustine,3950,IMIQUIMOD,57469,BT549,1
lomustine,3950,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
lomustine,3950,Zoledronic acid,68740,BT549,0
lomustine,3950,Bendamustine hydrochloride,77082,BT549,0
lomustine,3950,7803-88-5,96312,BT549,0
lomustine,3950,Fulvestrant,104741,BT549,1
lomustine,3950,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
lomustine,3950,5-Aminolevulinic acid hydrochloride,123608,BT549,0
lomustine,3950,methotrexate,126941,BT549,0
lomustine,3950,Pralatrexate,148121,BT549,0
lomustine,3950,docetaxel,148124,BT549,0
lomustine,3950,MITHRAMYCIN,163659,BT549,1
lomustine,3950,Erlotinib hydrochloride,176871,BT549,1
lomustine,3950,Lapatinib,208908,BT549,0
lomustine,3950,Sorafenib,216239,BT549,1
lomustine,3950,Vinblastine sulfate,241902,BT549,0
lomustine,3950,Vincristine sulfate,249332,BT549,0
lomustine,3950,CHEMBL277800,354624,BT549,0
lomustine,3950,122111-05-1,356653,BT549,0
lomustine,3950,Bortezomib,387447,BT549,0
lomustine,3950,158798-73-3,400633,BT549,0
lomustine,3950,cis-Platin,441203,BT549,1
lomustine,3950,Retinoic acid,444795,BT549,1
lomustine,3950,NSC-127716,451668,BT549,1
lomustine,3950,Antibiotic AD 32,454216,BT549,0
lomustine,3950,actinomycin D,457193,BT549,1
lomustine,3950,Nilotinib,644241,BT549,0
lomustine,3950,6-Mercaptopurine,667490,BT549,0
lomustine,3950,6-Thioguanine,2723601,BT549,1
lomustine,3950,Tamoxifen citrate,2733525,BT549,1
lomustine,3950,Dasatinib,3062316,BT549,0
lomustine,3950,Antibiotic AY 22989,5284616,BT549,0
lomustine,3950,Sunitinib,5329102,BT549,0
lomustine,3950,Romidepsin,5352062,BT549,0
lomustine,3950,bleomycin,5360373,BT549,1
lomustine,3950,NSC733504,6442177,BT549,0
lomustine,3950,Ixabepilone,6445540,BT549,0
lomustine,3950,Melphalan hydrochloride,9927978,BT549,1
lomustine,3950,Crizotinib,11626560,BT549,0
lomustine,3950,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
lomustine,3950,Vemurafenib,42611257,BT549,0
lomustine,3950,Emcyt (Pharmacia),54611422,BT549,0
lomustine,3950,dacarbazine,135398738,BT549,0
lomustine,3950,allopurinol,135401907,BT549,0
methoxsalen,4114,amifostine,2141,BT549,0
methoxsalen,4114,carmustine,2578,BT549,0
methoxsalen,4114,cyclophosphamide,2907,BT549,0
methoxsalen,4114,NSC256439,3685,BT549,0
methoxsalen,4114,ifosfamide,3690,BT549,0
methoxsalen,4114,ADM hydrochloride,32874,BT549,0
methoxsalen,4114,Co-V,40926,BT549,0
methoxsalen,4114,IMIQUIMOD,57469,BT549,0
methoxsalen,4114,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
methoxsalen,4114,Erlotinib hydrochloride,176871,BT549,0
methoxsalen,4114,Bortezomib,387447,BT549,0
methoxsalen,4114,cis-Platin,441203,BT549,0
methoxsalen,4114,NSC-127716,451668,BT549,0
methoxsalen,4114,Ixabepilone,6445540,BT549,0
methoxsalen,4114,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
methoxsalen,4114,Emcyt (Pharmacia),54611422,BT549,0
mitotane,4211,amifostine,2141,BT549,1
mitotane,4211,anastrozole,2187,BT549,0
mitotane,4211,busulfan,2478,BT549,0
mitotane,4211,carmustine,2578,BT549,0
mitotane,4211,cyclophosphamide,2907,BT549,0
mitotane,4211,NSC256439,3685,BT549,0
mitotane,4211,ifosfamide,3690,BT549,0
mitotane,4211,methoxsalen,4114,BT549,0
mitotane,4211,pipobroman,4842,BT549,0
mitotane,4211,thalidomide,5426,BT549,1
mitotane,4211,mitomycin C,5746,BT549,0
mitotane,4211,55-86-7,5935,BT549,0
mitotane,4211,Quinacrine hydrochloride,6239,BT549,1
mitotane,4211,Procarbazine hydrochloride,9703,BT549,0
mitotane,4211,Zanosar,29327,BT549,0
mitotane,4211,ADM hydrochloride,32874,BT549,0
mitotane,4211,Co-V,40926,BT549,0
mitotane,4211,IMIQUIMOD,57469,BT549,0
mitotane,4211,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
mitotane,4211,Zoledronic acid,68740,BT549,0
mitotane,4211,Bendamustine hydrochloride,77082,BT549,1
mitotane,4211,7803-88-5,96312,BT549,1
mitotane,4211,Fulvestrant,104741,BT549,0
mitotane,4211,5-Aminolevulinic acid hydrochloride,123608,BT549,1
mitotane,4211,methotrexate,126941,HS578T,0
mitotane,4211,Pralatrexate,148121,BT549,0
mitotane,4211,Erlotinib hydrochloride,176871,BT549,1
mitotane,4211,CHEMBL277800,354624,BT549,0
mitotane,4211,122111-05-1,356653,BT549,0
mitotane,4211,Bortezomib,387447,HS578T,0
mitotane,4211,158798-73-3,400633,BT549,0
mitotane,4211,cis-Platin,441203,BT549,0
mitotane,4211,NSC-127716,451668,BT549,0
mitotane,4211,Nilotinib,644241,BT549,0
mitotane,4211,6-Mercaptopurine,667490,BT549,0
mitotane,4211,Antibiotic AY 22989,5284616,BT549,0
mitotane,4211,Ixabepilone,6445540,BT549,0
mitotane,4211,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
mitotane,4211,Emcyt (Pharmacia),54611422,BT549,0
mitotane,4211,allopurinol,135401907,BT549,1
mitoxantrone,4212,CHEMBL17639,1546,BT549,0
mitoxantrone,4212,"Azacytidine, 5-",1805,BT549,0
mitoxantrone,4212,altretamine,2123,BT549,0
mitoxantrone,4212,amifostine,2141,BT549,0
mitoxantrone,4212,anastrozole,2187,BT549,0
mitoxantrone,4212,busulfan,2478,BT549,0
mitoxantrone,4212,carmustine,2578,BT549,0
mitoxantrone,4212,celecoxib,2662,BT549,0
mitoxantrone,4212,chlorambucil,2708,BT549,0
mitoxantrone,4212,cyclophosphamide,2907,BT549,0
mitoxantrone,4212,Fludarabine Base,3367,BT549,0
mitoxantrone,4212,5-Fluorouracil,3385,BT549,1
mitoxantrone,4212,hydroxyurea,3657,BT549,0
mitoxantrone,4212,NSC256439,3685,BT549,0
mitoxantrone,4212,ifosfamide,3690,BT549,0
mitoxantrone,4212,letrozole,3902,BT549,0
mitoxantrone,4212,lomustine,3950,BT549,0
mitoxantrone,4212,methoxsalen,4114,BT549,0
mitoxantrone,4212,mitotane,4211,BT549,0
mitoxantrone,4212,pipobroman,4842,BT549,0
mitoxantrone,4212,Imatinib,5291,BT549,0
mitoxantrone,4212,Vorinostat,5311,BT549,0
mitoxantrone,4212,temozolomide,5394,BT549,0
mitoxantrone,4212,thalidomide,5426,BT549,0
mitoxantrone,4212,thiotepa,5453,BT549,0
mitoxantrone,4212,mitomycin C,5746,BT549,1
mitoxantrone,4212,5-Fluoro-2'-deoxyuridine,5790,BT549,1
mitoxantrone,4212,55-86-7,5935,BT549,0
mitoxantrone,4212,Uramustine,6194,BT549,0
mitoxantrone,4212,Quinacrine hydrochloride,6239,BT549,1
mitoxantrone,4212,CYTARABINE HYDROCHLORIDE,6252,BT549,1
mitoxantrone,4212,Procarbazine hydrochloride,9703,BT549,0
mitoxantrone,4212,MEGESTROL ACETATE,11683,BT549,0
mitoxantrone,4212,Zanosar,29327,BT549,0
mitoxantrone,4212,ADM hydrochloride,32874,BT549,1
mitoxantrone,4212,paclitaxel,36314,BT549,0
mitoxantrone,4212,Vepesid J,36462,BT549,1
mitoxantrone,4212,Carboplatinum,38904,BT549,0
mitoxantrone,4212,Co-V,40926,BT549,0
mitoxantrone,4212,IMIQUIMOD,57469,BT549,0
mitoxantrone,4212,TOPOTECAN HYDROCHLORIDE,60699,BT549,1
mitoxantrone,4212,23541-50-6,62770,BT549,0
mitoxantrone,4212,Zoledronic acid,68740,BT549,0
mitoxantrone,4212,Dexrazoxane,71384,BT549,0
mitoxantrone,4212,Bendamustine hydrochloride,77082,BT549,0
mitoxantrone,4212,7803-88-5,96312,BT549,0
mitoxantrone,4212,Fulvestrant,104741,BT549,0
mitoxantrone,4212,7-Ethyl-10-hydroxycamptothecin,104842,BT549,1
mitoxantrone,4212,5-Aminolevulinic acid hydrochloride,123608,BT549,0
mitoxantrone,4212,methotrexate,126941,BT549,0
mitoxantrone,4212,Pralatrexate,148121,BT549,1
mitoxantrone,4212,docetaxel,148124,BT549,0
mitoxantrone,4212,MITHRAMYCIN,163659,BT549,1
mitoxantrone,4212,Erlotinib hydrochloride,176871,BT549,0
mitoxantrone,4212,Lapatinib,208908,BT549,0
mitoxantrone,4212,Sorafenib,216239,BT549,0
mitoxantrone,4212,Vinblastine sulfate,241902,BT549,1
mitoxantrone,4212,Vincristine sulfate,249332,BT549,1
mitoxantrone,4212,CHEMBL277800,354624,BT549,1
mitoxantrone,4212,122111-05-1,356653,BT549,1
mitoxantrone,4212,Bortezomib,387447,BT549,0
mitoxantrone,4212,158798-73-3,400633,BT549,0
mitoxantrone,4212,cis-Platin,441203,BT549,0
mitoxantrone,4212,Retinoic acid,444795,BT549,0
mitoxantrone,4212,NSC-127716,451668,BT549,1
mitoxantrone,4212,teniposide,452548,BT549,0
mitoxantrone,4212,Antibiotic AD 32,454216,BT549,0
mitoxantrone,4212,actinomycin D,457193,BT549,1
mitoxantrone,4212,Nilotinib,644241,BT549,0
mitoxantrone,4212,6-Mercaptopurine,667490,BT549,0
mitoxantrone,4212,6-Thioguanine,2723601,BT549,0
mitoxantrone,4212,Tamoxifen citrate,2733525,BT549,0
mitoxantrone,4212,Dasatinib,3062316,BT549,1
mitoxantrone,4212,Antibiotic AY 22989,5284616,BT549,1
mitoxantrone,4212,Sunitinib,5329102,BT549,0
mitoxantrone,4212,Romidepsin,5352062,BT549,1
mitoxantrone,4212,bleomycin,5360373,BT549,0
mitoxantrone,4212,NSC733504,6442177,BT549,1
mitoxantrone,4212,Ixabepilone,6445540,BT549,1
mitoxantrone,4212,Melphalan hydrochloride,9927978,BT549,0
mitoxantrone,4212,Crizotinib,11626560,BT549,0
mitoxantrone,4212,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
mitoxantrone,4212,Vemurafenib,42611257,BT549,0
mitoxantrone,4212,Emcyt (Pharmacia),54611422,BT549,0
mitoxantrone,4212,dacarbazine,135398738,BT549,0
mitoxantrone,4212,allopurinol,135401907,BT549,0
pipobroman,4842,amifostine,2141,BT549,0
pipobroman,4842,busulfan,2478,BT549,1
pipobroman,4842,carmustine,2578,BT549,0
pipobroman,4842,cyclophosphamide,2907,BT549,0
pipobroman,4842,NSC256439,3685,BT549,0
pipobroman,4842,ifosfamide,3690,BT549,0
pipobroman,4842,methoxsalen,4114,BT549,0
pipobroman,4842,thalidomide,5426,BT549,0
pipobroman,4842,mitomycin C,5746,BT549,0
pipobroman,4842,Procarbazine hydrochloride,9703,BT549,0
pipobroman,4842,Zanosar,29327,BT549,0
pipobroman,4842,ADM hydrochloride,32874,BT549,0
pipobroman,4842,Co-V,40926,BT549,1
pipobroman,4842,IMIQUIMOD,57469,BT549,0
pipobroman,4842,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
pipobroman,4842,Erlotinib hydrochloride,176871,BT549,0
pipobroman,4842,Bortezomib,387447,BT549,0
pipobroman,4842,cis-Platin,441203,BT549,1
pipobroman,4842,NSC-127716,451668,BT549,1
pipobroman,4842,Ixabepilone,6445540,UO31,0
pipobroman,4842,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,1
pipobroman,4842,Emcyt (Pharmacia),54611422,BT549,0
pipobroman,4842,allopurinol,135401907,BT549,1
raloxifene,5035,CHEMBL17639,1546,BT549,0
raloxifene,5035,"Azacytidine, 5-",1805,BT549,0
raloxifene,5035,altretamine,2123,BT549,0
raloxifene,5035,amifostine,2141,BT549,1
raloxifene,5035,anastrozole,2187,BT549,0
raloxifene,5035,busulfan,2478,BT549,0
raloxifene,5035,carmustine,2578,BT549,1
raloxifene,5035,celecoxib,2662,BT549,1
raloxifene,5035,chlorambucil,2708,BT549,0
raloxifene,5035,cyclophosphamide,2907,BT549,0
raloxifene,5035,Fludarabine Base,3367,BT549,0
raloxifene,5035,5-Fluorouracil,3385,BT549,0
raloxifene,5035,hydroxyurea,3657,BT549,1
raloxifene,5035,NSC256439,3685,BT549,0
raloxifene,5035,ifosfamide,3690,BT549,0
raloxifene,5035,letrozole,3902,BT549,1
raloxifene,5035,lomustine,3950,BT549,0
raloxifene,5035,methoxsalen,4114,BT549,1
raloxifene,5035,mitotane,4211,BT549,1
raloxifene,5035,mitoxantrone,4212,BT549,0
raloxifene,5035,pipobroman,4842,BT549,1
raloxifene,5035,Imatinib,5291,BT549,0
raloxifene,5035,Vorinostat,5311,BT549,0
raloxifene,5035,temozolomide,5394,BT549,0
raloxifene,5035,thalidomide,5426,BT549,0
raloxifene,5035,thiotepa,5453,BT549,1
raloxifene,5035,mitomycin C,5746,BT549,0
raloxifene,5035,5-Fluoro-2'-deoxyuridine,5790,BT549,0
raloxifene,5035,55-86-7,5935,BT549,0
raloxifene,5035,Uramustine,6194,BT549,0
raloxifene,5035,Quinacrine hydrochloride,6239,BT549,0
